,FREQ,REF_AREA,SEX,AGE,EDU_LEV_HIGHEST,TIME_PERIOD,OBS_VALUE
3726,Q,ITD,1,Y15-74,13,2023-Q1,47.847
3727,Q,ITD,1,Y15-74,13,2023-Q2,45.738
3728,Q,ITD,1,Y15-74,13,2023-Q3,37.43
3729,Q,ITD,1,Y15-74,13,2023-Q4,38.629
3730,Q,ITD,1,Y15-74,13,2024-Q1,47.833
3731,Q,ITD,1,Y15-74,13,2024-Q2,25.38
3732,Q,ITD,1,Y15-74,13,2024-Q3,28.467
3733,Q,ITD,1,Y15-74,13,2024-Q4,37.672
3734,Q,ITD,1,Y15-74,7,2022-Q4,43.689
3735,Q,ITD,1,Y15-74,7,2023-Q1,43.716
3736,Q,ITD,1,Y15-74,7,2023-Q2,49.927
3737,Q,ITD,1,Y15-74,7,2023-Q3,61.386
3738,Q,ITD,1,Y15-74,7,2023-Q4,46.733
3739,Q,ITD,1,Y15-74,7,2024-Q1,43.848
3740,Q,ITD,1,Y15-74,7,2024-Q2,39.32
3741,Q,ITD,1,Y15-74,7,2024-Q3,33.299
3742,Q,ITD,1,Y15-74,7,2024-Q4,33.632
3743,Q,ITD,1,Y15-74,99,2022-Q4,99.12
3744,Q,ITD,1,Y15-74,99,2023-Q1,107.123
3745,Q,ITD,1,Y15-74,99,2023-Q2,108.144
3746,Q,ITD,1,Y15-74,99,2023-Q3,113.1
3747,Q,ITD,1,Y15-74,99,2023-Q4,98.343
3748,Q,ITD,1,Y15-74,99,2024-Q1,101.578
3749,Q,ITD,1,Y15-74,99,2024-Q2,75.297
3750,Q,ITD,1,Y15-74,99,2024-Q3,74.486
3751,Q,ITD,1,Y15-74,99,2024-Q4,85.944
3752,Q,ITD,1,Y25-34,99,2022-Q4,18.652
3753,Q,ITD,1,Y25-34,99,2023-Q1,29.754
3754,Q,ITD,1,Y25-34,99,2023-Q2,20.404
3755,Q,ITD,1,Y25-34,99,2023-Q3,27.924
3756,Q,ITD,1,Y25-34,99,2023-Q4,23.079
3757,Q,ITD,1,Y25-34,99,2024-Q1,28.683
3758,Q,ITD,1,Y25-34,99,2024-Q2,13.942
3759,Q,ITD,1,Y25-34,99,2024-Q3,19.58
3760,Q,ITD,1,Y25-34,99,2024-Q4,23.683
3761,Q,ITD,1,Y35-44,99,2022-Q4,21.119
3762,Q,ITD,1,Y35-44,99,2023-Q1,13.764
3763,Q,ITD,1,Y35-44,99,2023-Q2,19.79
3764,Q,ITD,1,Y35-44,99,2023-Q3,15.331
3765,Q,ITD,1,Y35-44,99,2023-Q4,15.378
3766,Q,ITD,1,Y35-44,99,2024-Q1,18.757
3767,Q,ITD,1,Y35-44,99,2024-Q2,15.54
3768,Q,ITD,1,Y35-44,99,2024-Q3,7.533
3769,Q,ITD,1,Y35-44,99,2024-Q4,14.868
3770,Q,ITD,1,Y35-49,11,2022-Q4,3.145
3771,Q,ITD,1,Y35-49,11,2023-Q1,2.25
3772,Q,ITD,1,Y35-49,11,2023-Q2,1.932
3773,Q,ITD,1,Y35-49,11,2023-Q3,5.639
3774,Q,ITD,1,Y35-49,11,2023-Q4,2.357
3775,Q,ITD,1,Y35-49,11,2024-Q1,1.177
3776,Q,ITD,1,Y35-49,11,2024-Q2,0.826
3777,Q,ITD,1,Y35-49,11,2024-Q3,1.551
3778,Q,ITD,1,Y35-49,11,2024-Q4,5.785
3779,Q,ITD,1,Y35-49,13,2022-Q4,13.425
3780,Q,ITD,1,Y35-49,13,2023-Q1,15.301
3781,Q,ITD,1,Y35-49,13,2023-Q2,10.485
3782,Q,ITD,1,Y35-49,13,2023-Q3,8.32
3783,Q,ITD,1,Y35-49,13,2023-Q4,8.03
3784,Q,ITD,1,Y35-49,13,2024-Q1,15.043
3785,Q,ITD,1,Y35-49,13,2024-Q2,5.344
3786,Q,ITD,1,Y35-49,13,2024-Q3,7.624
3787,Q,ITD,1,Y35-49,13,2024-Q4,8.298
3788,Q,ITD,1,Y35-49,7,2022-Q4,11.983
3789,Q,ITD,1,Y35-49,7,2023-Q1,8.203
3790,Q,ITD,1,Y35-49,7,2023-Q2,14.58
3791,Q,ITD,1,Y35-49,7,2023-Q3,13.895
3792,Q,ITD,1,Y35-49,7,2023-Q4,9.207
3793,Q,ITD,1,Y35-49,7,2024-Q1,9.058
3794,Q,ITD,1,Y35-49,7,2024-Q2,14.889
3795,Q,ITD,1,Y35-49,7,2024-Q3,3.374
3796,Q,ITD,1,Y35-49,7,2024-Q4,9.074
3797,Q,ITD,1,Y35-49,99,2022-Q4,28.553
3798,Q,ITD,1,Y35-49,99,2023-Q1,25.755
3799,Q,ITD,1,Y35-49,99,2023-Q2,26.997
3800,Q,ITD,1,Y35-49,99,2023-Q3,27.854
3801,Q,ITD,1,Y35-49,99,2023-Q4,19.594
3802,Q,ITD,1,Y35-49,99,2024-Q1,25.278
3803,Q,ITD,1,Y35-49,99,2024-Q2,21.059
3804,Q,ITD,1,Y35-49,99,2024-Q3,12.548
3805,Q,ITD,1,Y35-49,99,2024-Q4,23.156
3806,Q,ITD,1,Y45-54,99,2022-Q4,16.371
3807,Q,ITD,1,Y45-54,99,2023-Q1,21.794
3808,Q,ITD,1,Y45-54,99,2023-Q2,18.383
3809,Q,ITD,1,Y45-54,99,2023-Q3,25.475
3810,Q,ITD,1,Y45-54,99,2023-Q4,15.422
3811,Q,ITD,1,Y45-54,99,2024-Q1,15.536
3812,Q,ITD,1,Y45-54,99,2024-Q2,14.06
3813,Q,ITD,1,Y45-54,99,2024-Q3,13.942
3814,Q,ITD,1,Y45-54,99,2024-Q4,19.201
3815,Q,ITD,1,Y50-64,11,2022-Q4,2.329
3816,Q,ITD,1,Y50-64,11,2023-Q1,2.415
3817,Q,ITD,1,Y50-64,11,2023-Q2,1.65
3818,Q,ITD,1,Y50-64,11,2023-Q3,2.796
3819,Q,ITD,1,Y50-64,11,2023-Q4,1.111
3820,Q,ITD,1,Y50-64,11,2024-Q1,1.615
3821,Q,ITD,1,Y50-64,11,2024-Q2,1.3
3822,Q,ITD,1,Y50-64,11,2024-Q3,2.094
3823,Q,ITD,1,Y50-64,11,2024-Q4,2.333
3824,Q,ITD,1,Y50-64,13,2022-Q4,17.278
3825,Q,ITD,1,Y50-64,13,2023-Q1,16.931
3826,Q,ITD,1,Y50-64,13,2023-Q2,18.885
3827,Q,ITD,1,Y50-64,13,2023-Q3,18.162
3828,Q,ITD,1,Y50-64,13,2023-Q4,18.083
3829,Q,ITD,1,Y50-64,13,2024-Q1,13.993
3830,Q,ITD,1,Y50-64,13,2024-Q2,10.36
3831,Q,ITD,1,Y50-64,13,2024-Q3,9.265
3832,Q,ITD,1,Y50-64,13,2024-Q4,20.235
3833,Q,ITD,1,Y50-64,7,2022-Q4,7.25
3834,Q,ITD,1,Y50-64,7,2023-Q1,8.294
3835,Q,ITD,1,Y50-64,7,2023-Q2,11.389
3836,Q,ITD,1,Y50-64,7,2023-Q3,10.289
3837,Q,ITD,1,Y50-64,7,2023-Q4,4.477
3838,Q,ITD,1,Y50-64,7,2024-Q1,10.21
3839,Q,ITD,1,Y50-64,7,2024-Q2,6.607
3840,Q,ITD,1,Y50-64,7,2024-Q3,4.86
3841,Q,ITD,1,Y50-64,7,2024-Q4,1.758
3842,Q,ITD,1,Y50-64,99,2022-Q4,26.858
3843,Q,ITD,1,Y50-64,99,2023-Q1,27.641
3844,Q,ITD,1,Y50-64,99,2023-Q2,31.924
3845,Q,ITD,1,Y50-64,99,2023-Q3,31.247
3846,Q,ITD,1,Y50-64,99,2023-Q4,23.671
3847,Q,ITD,1,Y50-64,99,2024-Q1,25.817
3848,Q,ITD,1,Y50-64,99,2024-Q2,18.267
3849,Q,ITD,1,Y50-64,99,2024-Q3,16.218
3850,Q,ITD,1,Y50-64,99,2024-Q4,24.325
3851,Q,ITD,1,Y50-74,11,2022-Q4,2.955
3852,Q,ITD,1,Y50-74,11,2023-Q1,2.415
3853,Q,ITD,1,Y50-74,11,2023-Q2,2.322
3854,Q,ITD,1,Y50-74,11,2023-Q3,2.796
3855,Q,ITD,1,Y50-74,11,2023-Q4,1.504
3856,Q,ITD,1,Y50-74,11,2024-Q1,2.292
3857,Q,ITD,1,Y50-74,11,2024-Q2,1.3
3858,Q,ITD,1,Y50-74,11,2024-Q3,2.094
3859,Q,ITD,1,Y50-74,11,2024-Q4,2.333
3860,Q,ITD,1,Y50-74,13,2022-Q4,17.597
3861,Q,ITD,1,Y50-74,13,2023-Q1,16.931
3862,Q,ITD,1,Y50-74,13,2023-Q2,18.885
3863,Q,ITD,1,Y50-74,13,2023-Q3,18.425
3864,Q,ITD,1,Y50-74,13,2023-Q4,18.083
3865,Q,ITD,1,Y50-74,13,2024-Q1,14.199
3866,Q,ITD,1,Y50-74,13,2024-Q2,10.36
3867,Q,ITD,1,Y50-74,13,2024-Q3,9.265
3868,Q,ITD,1,Y50-74,13,2024-Q4,20.765
3869,Q,ITD,1,Y50-74,7,2022-Q4,7.673
3870,Q,ITD,1,Y50-74,7,2023-Q1,9.088
3871,Q,ITD,1,Y50-74,7,2023-Q2,11.389
3872,Q,ITD,1,Y50-74,7,2023-Q3,10.289
3873,Q,ITD,1,Y50-74,7,2023-Q4,5.671
3874,Q,ITD,1,Y50-74,7,2024-Q1,10.389
3875,Q,ITD,1,Y50-74,7,2024-Q2,6.607
3876,Q,ITD,1,Y50-74,7,2024-Q3,4.86
3877,Q,ITD,1,Y50-74,7,2024-Q4,2.782
3878,Q,ITD,1,Y50-74,99,2022-Q4,28.226
3879,Q,ITD,1,Y50-74,99,2023-Q1,28.434
3880,Q,ITD,1,Y50-74,99,2023-Q2,32.597
3881,Q,ITD,1,Y50-74,99,2023-Q3,31.51
3882,Q,ITD,1,Y50-74,99,2023-Q4,25.258
3883,Q,ITD,1,Y50-74,99,2024-Q1,26.88
3884,Q,ITD,1,Y50-74,99,2024-Q2,18.267
3885,Q,ITD,1,Y50-74,99,2024-Q3,16.218
3886,Q,ITD,1,Y50-74,99,2024-Q4,25.879
3887,Q,ITD,1,Y55-64,99,2022-Q4,17.921
3888,Q,ITD,1,Y55-64,99,2023-Q1,17.838
3889,Q,ITD,1,Y55-64,99,2023-Q2,20.748
3890,Q,ITD,1,Y55-64,99,2023-Q3,18.294
3891,Q,ITD,1,Y55-64,99,2023-Q4,12.465
3892,Q,ITD,1,Y55-64,99,2024-Q1,16.802
3893,Q,ITD,1,Y55-64,99,2024-Q2,9.726
3894,Q,ITD,1,Y55-64,99,2024-Q3,7.291
3895,Q,ITD,1,Y55-64,99,2024-Q4,13.411
3896,Q,ITD,1,Y65-74,99,2022-Q4,1.368
3897,Q,ITD,1,Y65-74,99,2023-Q1,0.793
3898,Q,ITD,1,Y65-74,99,2023-Q2,0.672
3899,Q,ITD,1,Y65-74,99,2023-Q3,0.263
3900,Q,ITD,1,Y65-74,99,2023-Q4,1.587
3901,Q,ITD,1,Y65-74,99,2024-Q1,1.063
3902,Q,ITD,1,Y65-74,99,2024-Q4,1.554
3903,Q,ITD,2,Y15-24,99,2022-Q4,22.149
3904,Q,ITD,2,Y15-24,99,2023-Q1,26.309
3905,Q,ITD,2,Y15-24,99,2023-Q2,26.933
3906,Q,ITD,2,Y15-24,99,2023-Q3,25.104
3907,Q,ITD,2,Y15-24,99,2023-Q4,22.11
3908,Q,ITD,2,Y15-24,99,2024-Q1,19.989
3909,Q,ITD,2,Y15-24,99,2024-Q2,14.19
3910,Q,ITD,2,Y15-24,99,2024-Q3,10.188
3911,Q,ITD,2,Y15-24,99,2024-Q4,16.068
3912,Q,ITD,2,Y15-29,99,2022-Q4,38.699
3913,Q,ITD,2,Y15-29,99,2023-Q1,37.207
3914,Q,ITD,2,Y15-29,99,2023-Q2,41.511
3915,Q,ITD,2,Y15-29,99,2023-Q3,41.913
3916,Q,ITD,2,Y15-29,99,2023-Q4,42.795
3917,Q,ITD,2,Y15-29,99,2024-Q1,30.923
3918,Q,ITD,2,Y15-29,99,2024-Q2,26.061
3919,Q,ITD,2,Y15-29,99,2024-Q3,35.652
3920,Q,ITD,2,Y15-29,99,2024-Q4,28.968
3921,Q,ITD,2,Y15-34,11,2022-Q4,8.794
3922,Q,ITD,2,Y15-34,11,2023-Q1,8.436
3923,Q,ITD,2,Y15-34,11,2023-Q2,11.943
3924,Q,ITD,2,Y15-34,11,2023-Q3,19.019
3925,Q,ITD,2,Y15-34,11,2023-Q4,15.802
3926,Q,ITD,2,Y15-34,11,2024-Q1,7.9
3927,Q,ITD,2,Y15-34,11,2024-Q2,4.402
3928,Q,ITD,2,Y15-34,11,2024-Q3,20.971
3929,Q,ITD,2,Y15-34,11,2024-Q4,9.546
3930,Q,ITD,2,Y15-34,13,2022-Q4,14.156
3931,Q,ITD,2,Y15-34,13,2023-Q1,11.709
3932,Q,ITD,2,Y15-34,13,2023-Q2,13.688
3933,Q,ITD,2,Y15-34,13,2023-Q3,6.298
3934,Q,ITD,2,Y15-34,13,2023-Q4,8.939
3935,Q,ITD,2,Y15-34,13,2024-Q1,8.692
3936,Q,ITD,2,Y15-34,13,2024-Q2,13.024
3937,Q,ITD,2,Y15-34,13,2024-Q3,9.995
3938,Q,ITD,2,Y15-34,13,2024-Q4,9.202
3939,Q,ITD,2,Y15-34,7,2022-Q4,27.529
3940,Q,ITD,2,Y15-34,7,2023-Q1,28.115
3941,Q,ITD,2,Y15-34,7,2023-Q2,23.579
3942,Q,ITD,2,Y15-34,7,2023-Q3,31.621
3943,Q,ITD,2,Y15-34,7,2023-Q4,29.937
3944,Q,ITD,2,Y15-34,7,2024-Q1,27.811
3945,Q,ITD,2,Y15-34,7,2024-Q2,20.198
3946,Q,ITD,2,Y15-34,7,2024-Q3,14.115
3947,Q,ITD,2,Y15-34,7,2024-Q4,21.987
3948,Q,ITD,2,Y15-34,99,2022-Q4,50.479
3949,Q,ITD,2,Y15-34,99,2023-Q1,48.26
3950,Q,ITD,2,Y15-34,99,2023-Q2,49.21
3951,Q,ITD,2,Y15-34,99,2023-Q3,56.938
3952,Q,ITD,2,Y15-34,99,2023-Q4,54.677
3953,Q,ITD,2,Y15-34,99,2024-Q1,44.403
3954,Q,ITD,2,Y15-34,99,2024-Q2,37.624
3955,Q,ITD,2,Y15-34,99,2024-Q3,45.081
3956,Q,ITD,2,Y15-34,99,2024-Q4,40.736
3957,Q,ITD,2,Y15-64,11,2022-Q4,18.277
3958,Q,ITD,2,Y15-64,11,2023-Q1,19.229
3959,Q,ITD,2,Y15-64,11,2023-Q2,21.019
3960,Q,ITD,2,Y15-64,11,2023-Q3,32.665
3961,Q,ITD,2,Y15-64,11,2023-Q4,28.774
3962,Q,ITD,2,Y15-64,11,2024-Q1,23.056
3963,Q,ITD,2,Y15-64,11,2024-Q2,15.354
3964,Q,ITD,2,Y15-64,11,2024-Q3,30.974
3965,Q,ITD,2,Y15-64,11,2024-Q4,22.447
3966,Q,ITD,2,Y15-64,13,2022-Q4,52.067
3967,Q,ITD,2,Y15-64,13,2023-Q1,54.153
3968,Q,ITD,2,Y15-64,13,2023-Q2,46.028
3969,Q,ITD,2,Y15-64,13,2023-Q3,36.155
3970,Q,ITD,2,Y15-64,13,2023-Q4,36.619
3971,Q,ITD,2,Y15-64,13,2024-Q1,41.939
3972,Q,ITD,2,Y15-64,13,2024-Q2,29.65
3973,Q,ITD,2,Y15-64,13,2024-Q3,34.887
3974,Q,ITD,2,Y15-64,13,2024-Q4,40.689
3975,Q,ITD,2,Y15-64,7,2022-Q4,64.873
3976,Q,ITD,2,Y15-64,7,2023-Q1,70.124
3977,Q,ITD,2,Y15-64,7,2023-Q2,61.06
3978,Q,ITD,2,Y15-64,7,2023-Q3,65.922
3979,Q,ITD,2,Y15-64,7,2023-Q4,68.148
3980,Q,ITD,2,Y15-64,7,2024-Q1,64.295
3981,Q,ITD,2,Y15-64,7,2024-Q2,49.684
3982,Q,ITD,2,Y15-64,7,2024-Q3,41.256
3983,Q,ITD,2,Y15-64,7,2024-Q4,43.736
3984,Q,ITD,2,Y15-64,99,2022-Q4,135.216
3985,Q,ITD,2,Y15-64,99,2023-Q1,143.505
3986,Q,ITD,2,Y15-64,99,2023-Q2,128.107
3987,Q,ITD,2,Y15-64,99,2023-Q3,134.743
3988,Q,ITD,2,Y15-64,99,2023-Q4,133.541
3989,Q,ITD,2,Y15-64,99,2024-Q1,129.29
3990,Q,ITD,2,Y15-64,99,2024-Q2,94.688
3991,Q,ITD,2,Y15-64,99,2024-Q3,107.117
3992,Q,ITD,2,Y15-64,99,2024-Q4,106.873
3993,Q,ITD,2,Y15-74,11,2022-Q4,18.641
3994,Q,ITD,2,Y15-74,11,2023-Q1,19.229
3995,Q,ITD,2,Y15-74,11,2023-Q2,21.019
3996,Q,ITD,2,Y15-74,11,2023-Q3,32.665
3997,Q,ITD,2,Y15-74,11,2023-Q4,28.774
3998,Q,ITD,2,Y15-74,11,2024-Q1,24.311
3999,Q,ITD,2,Y15-74,11,2024-Q2,15.354
4000,Q,ITD,2,Y15-74,11,2024-Q3,30.974
4001,Q,ITD,2,Y15-74,11,2024-Q4,22.651
4002,Q,ITD,2,Y15-74,13,2022-Q4,53.279
4003,Q,ITD,2,Y15-74,13,2023-Q1,54.838
4004,Q,ITD,2,Y15-74,13,2023-Q2,47.687
4005,Q,ITD,2,Y15-74,13,2023-Q3,36.155
4006,Q,ITD,2,Y15-74,13,2023-Q4,36.619
4007,Q,ITD,2,Y15-74,13,2024-Q1,42.105
4008,Q,ITD,2,Y15-74,13,2024-Q2,30.504
4009,Q,ITD,2,Y15-74,13,2024-Q3,36.044
4010,Q,ITD,2,Y15-74,13,2024-Q4,40.807
4011,Q,ITD,2,Y15-74,7,2022-Q4,65.593
4012,Q,ITD,2,Y15-74,7,2023-Q1,70.316
4013,Q,ITD,2,Y15-74,7,2023-Q2,61.385
4014,Q,ITD,2,Y15-74,7,2023-Q3,66.12
4015,Q,ITD,2,Y15-74,7,2023-Q4,68.28
4016,Q,ITD,2,Y15-74,7,2024-Q1,64.733
4017,Q,ITD,2,Y15-74,7,2024-Q2,49.9
4018,Q,ITD,2,Y15-74,7,2024-Q3,41.783
4019,Q,ITD,2,Y15-74,7,2024-Q4,45.416
4020,Q,ITD,2,Y15-74,99,2022-Q4,137.512
4021,Q,ITD,2,Y15-74,99,2023-Q1,144.382
4022,Q,ITD,2,Y15-74,99,2023-Q2,130.091
4023,Q,ITD,2,Y15-74,99,2023-Q3,134.941
4024,Q,ITD,2,Y15-74,99,2023-Q4,133.673
4025,Q,ITD,2,Y15-74,99,2024-Q1,131.149
4026,Q,ITD,2,Y15-74,99,2024-Q2,95.758
4027,Q,ITD,2,Y15-74,99,2024-Q3,108.801
4028,Q,ITD,2,Y15-74,99,2024-Q4,108.873
4029,Q,ITD,2,Y25-34,99,2022-Q4,28.33
4030,Q,ITD,2,Y25-34,99,2023-Q1,21.951
4031,Q,ITD,2,Y25-34,99,2023-Q2,22.277
4032,Q,ITD,2,Y25-34,99,2023-Q3,31.835
4033,Q,ITD,2,Y25-34,99,2023-Q4,32.567
4034,Q,ITD,2,Y25-34,99,2024-Q1,24.414
4035,Q,ITD,2,Y25-34,99,2024-Q2,23.434
4036,Q,ITD,2,Y25-34,99,2024-Q3,34.893
4037,Q,ITD,2,Y25-34,99,2024-Q4,24.668
4038,Q,ITD,2,Y35-44,99,2022-Q4,30.259
4039,Q,ITD,2,Y35-44,99,2023-Q1,31.14
4040,Q,ITD,2,Y35-44,99,2023-Q2,27.611
4041,Q,ITD,2,Y35-44,99,2023-Q3,26.264
4042,Q,ITD,2,Y35-44,99,2023-Q4,26.308
4043,Q,ITD,2,Y35-44,99,2024-Q1,25.2
4044,Q,ITD,2,Y35-44,99,2024-Q2,13.11
4045,Q,ITD,2,Y35-44,99,2024-Q3,17.896
4046,Q,ITD,2,Y35-44,99,2024-Q4,18.861
4047,Q,ITD,2,Y35-49,11,2022-Q4,6.427
4048,Q,ITD,2,Y35-49,11,2023-Q1,5.823
4049,Q,ITD,2,Y35-49,11,2023-Q2,6.848
4050,Q,ITD,2,Y35-49,11,2023-Q3,10.233
4051,Q,ITD,2,Y35-49,11,2023-Q4,10.253
4052,Q,ITD,2,Y35-49,11,2024-Q1,10.829
4053,Q,ITD,2,Y35-49,11,2024-Q2,8.238
4054,Q,ITD,2,Y35-49,11,2024-Q3,7.98
4055,Q,ITD,2,Y35-49,11,2024-Q4,10.009
4056,Q,ITD,2,Y35-49,13,2022-Q4,17.634
4057,Q,ITD,2,Y35-49,13,2023-Q1,19.38
4058,Q,ITD,2,Y35-49,13,2023-Q2,19.01
4059,Q,ITD,2,Y35-49,13,2023-Q3,14.152
4060,Q,ITD,2,Y35-49,13,2023-Q4,16.599
4061,Q,ITD,2,Y35-49,13,2024-Q1,15.597
4062,Q,ITD,2,Y35-49,13,2024-Q2,6.2
4063,Q,ITD,2,Y35-49,13,2024-Q3,11.377
4064,Q,ITD,2,Y35-49,13,2024-Q4,16.074
4065,Q,ITD,2,Y35-49,7,2022-Q4,24.272
4066,Q,ITD,2,Y35-49,7,2023-Q1,23.937
4067,Q,ITD,2,Y35-49,7,2023-Q2,15.328
4068,Q,ITD,2,Y35-49,7,2023-Q3,20.607
4069,Q,ITD,2,Y35-49,7,2023-Q4,23.164
4070,Q,ITD,2,Y35-49,7,2024-Q1,19.954
4071,Q,ITD,2,Y35-49,7,2024-Q2,19.673
4072,Q,ITD,2,Y35-49,7,2024-Q3,14.216
4073,Q,ITD,2,Y35-49,7,2024-Q4,11.089
4074,Q,ITD,2,Y35-49,99,2022-Q4,48.333
4075,Q,ITD,2,Y35-49,99,2023-Q1,49.14
4076,Q,ITD,2,Y35-49,99,2023-Q2,41.187
4077,Q,ITD,2,Y35-49,99,2023-Q3,44.992
4078,Q,ITD,2,Y35-49,99,2023-Q4,50.016
4079,Q,ITD,2,Y35-49,99,2024-Q1,46.38
4080,Q,ITD,2,Y35-49,99,2024-Q2,34.111
4081,Q,ITD,2,Y35-49,99,2024-Q3,33.573
4082,Q,ITD,2,Y35-49,99,2024-Q4,37.172
4083,Q,ITD,2,Y45-54,99,2022-Q4,36.26
4084,Q,ITD,2,Y45-54,99,2023-Q1,41.017
4085,Q,ITD,2,Y45-54,99,2023-Q2,30.421
4086,Q,ITD,2,Y45-54,99,2023-Q3,32.673
4087,Q,ITD,2,Y45-54,99,2023-Q4,33.765
4088,Q,ITD,2,Y45-54,99,2024-Q1,42.937
4089,Q,ITD,2,Y45-54,99,2024-Q2,30.622
4090,Q,ITD,2,Y45-54,99,2024-Q3,29.523
4091,Q,ITD,2,Y45-54,99,2024-Q4,28.413
4092,Q,ITD,2,Y50-64,11,2022-Q4,3.055
4093,Q,ITD,2,Y50-64,11,2023-Q1,4.969
4094,Q,ITD,2,Y50-64,11,2023-Q2,2.227
4095,Q,ITD,2,Y50-64,11,2023-Q3,3.413
4096,Q,ITD,2,Y50-64,11,2023-Q4,2.719
4097,Q,ITD,2,Y50-64,11,2024-Q1,4.327
4098,Q,ITD,2,Y50-64,11,2024-Q2,2.715
4099,Q,ITD,2,Y50-64,11,2024-Q3,2.023
4100,Q,ITD,2,Y50-64,11,2024-Q4,2.892
4101,Q,ITD,2,Y50-64,13,2022-Q4,20.276
4102,Q,ITD,2,Y50-64,13,2023-Q1,23.064
4103,Q,ITD,2,Y50-64,13,2023-Q2,13.329
4104,Q,ITD,2,Y50-64,13,2023-Q3,15.705
4105,Q,ITD,2,Y50-64,13,2023-Q4,11.082
4106,Q,ITD,2,Y50-64,13,2024-Q1,17.65
4107,Q,ITD,2,Y50-64,13,2024-Q2,10.426
4108,Q,ITD,2,Y50-64,13,2024-Q3,13.515
4109,Q,ITD,2,Y50-64,13,2024-Q4,15.413
4110,Q,ITD,2,Y50-64,7,2022-Q4,13.073
4111,Q,ITD,2,Y50-64,7,2023-Q1,18.072
4112,Q,ITD,2,Y50-64,7,2023-Q2,22.153
4113,Q,ITD,2,Y50-64,7,2023-Q3,13.695
4114,Q,ITD,2,Y50-64,7,2023-Q4,15.048
4115,Q,ITD,2,Y50-64,7,2024-Q1,16.53
4116,Q,ITD,2,Y50-64,7,2024-Q2,9.813
4117,Q,ITD,2,Y50-64,7,2024-Q3,12.925
4118,Q,ITD,2,Y50-64,7,2024-Q4,10.66
4119,Q,ITD,2,Y50-64,99,2022-Q4,36.404
4120,Q,ITD,2,Y50-64,99,2023-Q1,46.105
4121,Q,ITD,2,Y50-64,99,2023-Q2,37.71
4122,Q,ITD,2,Y50-64,99,2023-Q3,32.813
4123,Q,ITD,2,Y50-64,99,2023-Q4,28.848
4124,Q,ITD,2,Y50-64,99,2024-Q1,38.507
4125,Q,ITD,2,Y50-64,99,2024-Q2,22.953
4126,Q,ITD,2,Y50-64,99,2024-Q3,28.463
4127,Q,ITD,2,Y50-64,99,2024-Q4,28.964
4128,Q,ITD,2,Y50-74,11,2022-Q4,3.42
4129,Q,ITD,2,Y50-74,11,2023-Q1,4.969
4130,Q,ITD,2,Y50-74,11,2023-Q2,2.227
4131,Q,ITD,2,Y50-74,11,2023-Q3,3.413
4132,Q,ITD,2,Y50-74,11,2023-Q4,2.719
4133,Q,ITD,2,Y50-74,11,2024-Q1,5.582
4134,Q,ITD,2,Y50-74,11,2024-Q2,2.715
4135,Q,ITD,2,Y50-74,11,2024-Q3,2.023
4136,Q,ITD,2,Y50-74,11,2024-Q4,3.095
4137,Q,ITD,2,Y50-74,13,2022-Q4,21.488
4138,Q,ITD,2,Y50-74,13,2023-Q1,23.75
4139,Q,ITD,2,Y50-74,13,2023-Q2,14.988
4140,Q,ITD,2,Y50-74,13,2023-Q3,15.705
4141,Q,ITD,2,Y50-74,13,2023-Q4,11.082
4142,Q,ITD,2,Y50-74,13,2024-Q1,17.815
4143,Q,ITD,2,Y50-74,13,2024-Q2,11.28
4144,Q,ITD,2,Y50-74,13,2024-Q3,14.672
4145,Q,ITD,2,Y50-74,13,2024-Q4,15.53
4146,Q,ITD,2,Y50-74,7,2022-Q4,13.792
4147,Q,ITD,2,Y50-74,7,2023-Q1,18.264
4148,Q,ITD,2,Y50-74,7,2023-Q2,22.478
4149,Q,ITD,2,Y50-74,7,2023-Q3,13.892
4150,Q,ITD,2,Y50-74,7,2023-Q4,15.18
4151,Q,ITD,2,Y50-74,7,2024-Q1,16.968
4152,Q,ITD,2,Y50-74,7,2024-Q2,10.029
4153,Q,ITD,2,Y50-74,7,2024-Q3,13.452
4154,Q,ITD,2,Y50-74,7,2024-Q4,12.339
4155,Q,ITD,2,Y50-74,99,2022-Q4,38.7
4156,Q,ITD,2,Y50-74,99,2023-Q1,46.983
4157,Q,ITD,2,Y50-74,99,2023-Q2,39.693
4158,Q,ITD,2,Y50-74,99,2023-Q3,33.011
4159,Q,ITD,2,Y50-74,99,2023-Q4,28.98
4160,Q,ITD,2,Y50-74,99,2024-Q1,40.365
4161,Q,ITD,2,Y50-74,99,2024-Q2,24.024
4162,Q,ITD,2,Y50-74,99,2024-Q3,30.147
4163,Q,ITD,2,Y50-74,99,2024-Q4,30.965
4164,Q,ITD,2,Y55-64,99,2022-Q4,18.218
4165,Q,ITD,2,Y55-64,99,2023-Q1,23.089
4166,Q,ITD,2,Y55-64,99,2023-Q2,20.864
4167,Q,ITD,2,Y55-64,99,2023-Q3,18.867
4168,Q,ITD,2,Y55-64,99,2023-Q4,18.792
4169,Q,ITD,2,Y55-64,99,2024-Q1,16.75
4170,Q,ITD,2,Y55-64,99,2024-Q2,13.333
4171,Q,ITD,2,Y55-64,99,2024-Q3,14.617
4172,Q,ITD,2,Y55-64,99,2024-Q4,18.863
4173,Q,ITD,2,Y65-74,99,2022-Q4,2.296
4174,Q,ITD,2,Y65-74,99,2023-Q1,0.877
