,REF_AREA,SEX,CITIZENSHIP,COUNTRY_BIRTH,TIME_PERIOD,OBS_VALUE
9518,ITC45,9,EUPSA,X1033,2022,67
9519,ITC45,9,EUPSA,X1033,2023,49
9520,ITC45,9,EUPSA,X1045,2019,36
9521,ITC45,9,EUPSA,X1045,2020,60
9522,ITC45,9,EUPSA,X1045,2021,40
9523,ITC45,9,EUPSA,X1045,2022,53
9524,ITC45,9,EUPSA,X1045,2023,38
9525,ITC45,9,EUPSA,X1046,2020,2
9526,ITC45,9,EUPSA,X1046,2021,1
9527,ITC45,9,EUPSA,X1047,2019,2
9528,ITC45,9,EUPSA,X1047,2021,1
9529,ITC45,9,EUPSA,X1048,2019,3
9530,ITC45,9,EUPSA,X1048,2020,8
9531,ITC45,9,EUPSA,X1048,2021,8
9532,ITC45,9,EUPSA,X1048,2022,5
9533,ITC45,9,EUPSA,X1048,2023,7
9534,ITC45,9,IT,IT,2019,30218
9535,ITC45,9,IT,IT,2020,39641
9536,ITC45,9,IT,IT,2021,32320
9537,ITC45,9,IT,IT,2022,33990
9538,ITC45,9,IT,IT,2023,31404
9539,ITC45,9,IT,X1033,2019,30816
9540,ITC45,9,IT,X1033,2020,40428
9541,ITC45,9,IT,X1033,2021,32933
9542,ITC45,9,IT,X1033,2022,34693
9543,ITC45,9,IT,X1033,2023,32079
9544,ITC45,9,IT,X1045,2019,152
9545,ITC45,9,IT,X1045,2020,207
9546,ITC45,9,IT,X1045,2021,144
9547,ITC45,9,IT,X1045,2022,186
9548,ITC45,9,IT,X1045,2023,167
9549,ITC45,9,IT,X1046,2019,37
9550,ITC45,9,IT,X1046,2020,50
9551,ITC45,9,IT,X1046,2021,47
9552,ITC45,9,IT,X1046,2022,53
9553,ITC45,9,IT,X1046,2023,56
9554,ITC45,9,IT,X1047,2019,42
9555,ITC45,9,IT,X1047,2020,55
9556,ITC45,9,IT,X1047,2021,61
9557,ITC45,9,IT,X1047,2022,57
9558,ITC45,9,IT,X1047,2023,45
9559,ITC45,9,IT,X1048,2019,367
9560,ITC45,9,IT,X1048,2020,475
9561,ITC45,9,IT,X1048,2021,361
9562,ITC45,9,IT,X1048,2022,407
9563,ITC45,9,IT,X1048,2023,406
9564,ITC45,9,PFPM,IT,2019,17
9565,ITC45,9,PFPM,IT,2020,28
9566,ITC45,9,PFPM,IT,2021,17
9567,ITC45,9,PFPM,IT,2022,16
9568,ITC45,9,PFPM,IT,2023,33
9569,ITC45,9,PFPM,X1033,2019,353
9570,ITC45,9,PFPM,X1033,2020,646
9571,ITC45,9,PFPM,X1033,2021,543
9572,ITC45,9,PFPM,X1033,2022,533
9573,ITC45,9,PFPM,X1033,2023,579
9574,ITC45,9,PFPM,X1046,2019,1
9575,ITC45,9,PFPM,X1046,2023,1
9576,ITC45,9,PFPM,X1048,2019,335
9577,ITC45,9,PFPM,X1048,2020,618
9578,ITC45,9,PFPM,X1048,2021,526
9579,ITC45,9,PFPM,X1048,2022,517
9580,ITC45,9,PFPM,X1048,2023,545
9581,ITC45,9,PSA,IT,2019,9
9582,ITC45,9,PSA,IT,2020,11
9583,ITC45,9,PSA,IT,2021,9
9584,ITC45,9,PSA,IT,2022,6
9585,ITC45,9,PSA,IT,2023,5
9586,ITC45,9,PSA,X1033,2019,25
9587,ITC45,9,PSA,X1033,2020,32
9588,ITC45,9,PSA,X1033,2021,23
9589,ITC45,9,PSA,X1033,2022,20
9590,ITC45,9,PSA,X1033,2023,19
9591,ITC45,9,PSA,X1045,2019,1
9592,ITC45,9,PSA,X1045,2021,1
9593,ITC45,9,PSA,X1045,2022,1
9594,ITC45,9,PSA,X1045,2023,1
9595,ITC45,9,PSA,X1046,2021,2
9596,ITC45,9,PSA,X1047,2019,13
9597,ITC45,9,PSA,X1047,2020,16
9598,ITC45,9,PSA,X1047,2021,8
9599,ITC45,9,PSA,X1047,2022,13
9600,ITC45,9,PSA,X1047,2023,12
9601,ITC45,9,PSA,X1048,2019,2
9602,ITC45,9,PSA,X1048,2020,5
9603,ITC45,9,PSA,X1048,2021,3
9604,ITC45,9,PSA,X1048,2023,1
9605,ITC45,9,TOTAL,IT,2019,30253
9606,ITC45,9,TOTAL,IT,2020,39684
9607,ITC45,9,TOTAL,IT,2021,32354
9608,ITC45,9,TOTAL,IT,2022,34024
9609,ITC45,9,TOTAL,IT,2023,31448
9610,ITC45,9,TOTAL,X1033,2019,31308
9611,ITC45,9,TOTAL,X1033,2020,41261
9612,ITC45,9,TOTAL,X1033,2021,33642
9613,ITC45,9,TOTAL,X1033,2022,35390
9614,ITC45,9,TOTAL,X1033,2023,32797
9615,ITC45,9,TOTAL,X1045,2019,189
9616,ITC45,9,TOTAL,X1045,2020,267
9617,ITC45,9,TOTAL,X1045,2021,185
9618,ITC45,9,TOTAL,X1045,2022,240
9619,ITC45,9,TOTAL,X1045,2023,208
9620,ITC45,9,TOTAL,X1046,2019,97
9621,ITC45,9,TOTAL,X1046,2020,126
9622,ITC45,9,TOTAL,X1046,2021,128
9623,ITC45,9,TOTAL,X1046,2022,114
9624,ITC45,9,TOTAL,X1046,2023,118
9625,ITC45,9,TOTAL,X1047,2019,57
9626,ITC45,9,TOTAL,X1047,2020,71
9627,ITC45,9,TOTAL,X1047,2021,70
9628,ITC45,9,TOTAL,X1047,2022,71
9629,ITC45,9,TOTAL,X1047,2023,57
9630,ITC45,9,TOTAL,X1048,2019,712
9631,ITC45,9,TOTAL,X1048,2020,1113
9632,ITC45,9,TOTAL,X1048,2021,905
9633,ITC45,9,TOTAL,X1048,2022,941
9634,ITC45,9,TOTAL,X1048,2023,965
9635,ITC46,1,EUPFPM,IT,2019,1
9636,ITC46,1,EUPFPM,IT,2020,1
9637,ITC46,1,EUPFPM,IT,2021,1
9638,ITC46,1,EUPFPM,X1033,2019,12
9639,ITC46,1,EUPFPM,X1033,2020,9
9640,ITC46,1,EUPFPM,X1033,2021,13
9641,ITC46,1,EUPFPM,X1033,2022,15
9642,ITC46,1,EUPFPM,X1033,2023,15
9643,ITC46,1,EUPFPM,X1046,2019,11
9644,ITC46,1,EUPFPM,X1046,2020,8
9645,ITC46,1,EUPFPM,X1046,2021,9
9646,ITC46,1,EUPFPM,X1046,2022,15
9647,ITC46,1,EUPFPM,X1046,2023,14
9648,ITC46,1,EUPFPM,X1048,2021,3
9649,ITC46,1,EUPFPM,X1048,2023,1
9650,ITC46,1,EUPSA,IT,2021,1
9651,ITC46,1,EUPSA,X1033,2019,3
9652,ITC46,1,EUPSA,X1033,2020,9
9653,ITC46,1,EUPSA,X1033,2021,5
9654,ITC46,1,EUPSA,X1033,2022,10
9655,ITC46,1,EUPSA,X1033,2023,4
9656,ITC46,1,EUPSA,X1045,2019,2
9657,ITC46,1,EUPSA,X1045,2020,8
9658,ITC46,1,EUPSA,X1045,2021,1
9659,ITC46,1,EUPSA,X1045,2022,9
9660,ITC46,1,EUPSA,X1045,2023,4
9661,ITC46,1,EUPSA,X1048,2019,1
9662,ITC46,1,EUPSA,X1048,2020,1
9663,ITC46,1,EUPSA,X1048,2021,3
9664,ITC46,1,EUPSA,X1048,2022,1
9665,ITC46,1,IT,IT,2019,4813
9666,ITC46,1,IT,IT,2020,8101
9667,ITC46,1,IT,IT,2021,4858
9668,ITC46,1,IT,IT,2022,5397
9669,ITC46,1,IT,IT,2023,4941
9670,ITC46,1,IT,X1033,2019,4896
9671,ITC46,1,IT,X1033,2020,8218
9672,ITC46,1,IT,X1033,2021,4938
9673,ITC46,1,IT,X1033,2022,5483
9674,ITC46,1,IT,X1033,2023,5049
9675,ITC46,1,IT,X1045,2019,37
9676,ITC46,1,IT,X1045,2020,55
9677,ITC46,1,IT,X1045,2021,33
9678,ITC46,1,IT,X1045,2022,27
9679,ITC46,1,IT,X1045,2023,41
9680,ITC46,1,IT,X1046,2019,1
9681,ITC46,1,IT,X1046,2020,1
9682,ITC46,1,IT,X1046,2021,2
9683,ITC46,1,IT,X1046,2023,5
9684,ITC46,1,IT,X1047,2019,11
9685,ITC46,1,IT,X1047,2020,13
9686,ITC46,1,IT,X1047,2021,13
9687,ITC46,1,IT,X1047,2022,16
9688,ITC46,1,IT,X1047,2023,16
9689,ITC46,1,IT,X1048,2019,34
9690,ITC46,1,IT,X1048,2020,48
9691,ITC46,1,IT,X1048,2021,32
9692,ITC46,1,IT,X1048,2022,42
9693,ITC46,1,IT,X1048,2023,46
9694,ITC46,1,PFPM,IT,2019,6
9695,ITC46,1,PFPM,IT,2020,7
9696,ITC46,1,PFPM,IT,2021,3
9697,ITC46,1,PFPM,IT,2022,2
9698,ITC46,1,PFPM,IT,2023,10
9699,ITC46,1,PFPM,X1033,2019,65
9700,ITC46,1,PFPM,X1033,2020,100
9701,ITC46,1,PFPM,X1033,2021,92
9702,ITC46,1,PFPM,X1033,2022,75
9703,ITC46,1,PFPM,X1033,2023,108
9704,ITC46,1,PFPM,X1045,2023,1
9705,ITC46,1,PFPM,X1048,2019,59
9706,ITC46,1,PFPM,X1048,2020,93
9707,ITC46,1,PFPM,X1048,2021,89
9708,ITC46,1,PFPM,X1048,2022,73
9709,ITC46,1,PFPM,X1048,2023,97
9710,ITC46,1,PSA,IT,2019,2
9711,ITC46,1,PSA,IT,2020,3
9712,ITC46,1,PSA,IT,2021,1
9713,ITC46,1,PSA,X1033,2019,4
9714,ITC46,1,PSA,X1033,2020,3
9715,ITC46,1,PSA,X1033,2021,2
9716,ITC46,1,PSA,X1033,2022,2
9717,ITC46,1,PSA,X1033,2023,4
9718,ITC46,1,PSA,X1045,2023,1
9719,ITC46,1,PSA,X1047,2019,2
9720,ITC46,1,PSA,X1047,2021,1
9721,ITC46,1,PSA,X1047,2022,2
9722,ITC46,1,PSA,X1047,2023,3
9723,ITC46,1,TOTAL,IT,2019,4822
9724,ITC46,1,TOTAL,IT,2020,8112
9725,ITC46,1,TOTAL,IT,2021,4864
9726,ITC46,1,TOTAL,IT,2022,5399
9727,ITC46,1,TOTAL,IT,2023,4951
9728,ITC46,1,TOTAL,X1033,2019,4980
9729,ITC46,1,TOTAL,X1033,2020,8339
9730,ITC46,1,TOTAL,X1033,2021,5050
9731,ITC46,1,TOTAL,X1033,2022,5585
9732,ITC46,1,TOTAL,X1033,2023,5180
9733,ITC46,1,TOTAL,X1045,2019,39
9734,ITC46,1,TOTAL,X1045,2020,63
9735,ITC46,1,TOTAL,X1045,2021,34
9736,ITC46,1,TOTAL,X1045,2022,36
9737,ITC46,1,TOTAL,X1045,2023,47
9738,ITC46,1,TOTAL,X1046,2019,12
9739,ITC46,1,TOTAL,X1046,2020,9
9740,ITC46,1,TOTAL,X1046,2021,11
9741,ITC46,1,TOTAL,X1046,2022,15
9742,ITC46,1,TOTAL,X1046,2023,19
9743,ITC46,1,TOTAL,X1047,2019,13
9744,ITC46,1,TOTAL,X1047,2020,13
9745,ITC46,1,TOTAL,X1047,2021,14
9746,ITC46,1,TOTAL,X1047,2022,18
9747,ITC46,1,TOTAL,X1047,2023,19
9748,ITC46,1,TOTAL,X1048,2019,94
9749,ITC46,1,TOTAL,X1048,2020,142
9750,ITC46,1,TOTAL,X1048,2021,127
9751,ITC46,1,TOTAL,X1048,2022,116
9752,ITC46,1,TOTAL,X1048,2023,144
9753,ITC46,2,EUPFPM,X1033,2019,15
9754,ITC46,2,EUPFPM,X1033,2020,17
9755,ITC46,2,EUPFPM,X1033,2021,14
9756,ITC46,2,EUPFPM,X1033,2022,12
9757,ITC46,2,EUPFPM,X1033,2023,20
9758,ITC46,2,EUPFPM,X1046,2019,15
9759,ITC46,2,EUPFPM,X1046,2020,17
9760,ITC46,2,EUPFPM,X1046,2021,13
9761,ITC46,2,EUPFPM,X1046,2022,11
9762,ITC46,2,EUPFPM,X1046,2023,17
9763,ITC46,2,EUPFPM,X1048,2021,1
9764,ITC46,2,EUPFPM,X1048,2022,1
9765,ITC46,2,EUPFPM,X1048,2023,3
9766,ITC46,2,EUPSA,IT,2022,1
9767,ITC46,2,EUPSA,X1033,2019,5
9768,ITC46,2,EUPSA,X1033,2020,7
9769,ITC46,2,EUPSA,X1033,2021,5
9770,ITC46,2,EUPSA,X1033,2022,5
9771,ITC46,2,EUPSA,X1033,2023,7
9772,ITC46,2,EUPSA,X1045,2019,5
9773,ITC46,2,EUPSA,X1045,2020,7
9774,ITC46,2,EUPSA,X1045,2021,5
9775,ITC46,2,EUPSA,X1045,2022,4
9776,ITC46,2,EUPSA,X1045,2023,7
9777,ITC46,2,IT,IT,2019,5030
9778,ITC46,2,IT,IT,2020,7623
9779,ITC46,2,IT,IT,2021,5014
9780,ITC46,2,IT,IT,2022,5853
9781,ITC46,2,IT,IT,2023,5405
9782,ITC46,2,IT,X1033,2019,5127
9783,ITC46,2,IT,X1033,2020,7758
9784,ITC46,2,IT,X1033,2021,5127
9785,ITC46,2,IT,X1033,2022,5957
9786,ITC46,2,IT,X1033,2023,5505
9787,ITC46,2,IT,X1045,2019,53
9788,ITC46,2,IT,X1045,2020,70
9789,ITC46,2,IT,X1045,2021,54
9790,ITC46,2,IT,X1045,2022,52
9791,ITC46,2,IT,X1045,2023,48
9792,ITC46,2,IT,X1046,2019,6
9793,ITC46,2,IT,X1046,2020,9
9794,ITC46,2,IT,X1046,2021,6
9795,ITC46,2,IT,X1046,2022,8
9796,ITC46,2,IT,X1046,2023,5
9797,ITC46,2,IT,X1047,2019,9
9798,ITC46,2,IT,X1047,2020,19
9799,ITC46,2,IT,X1047,2021,16
9800,ITC46,2,IT,X1047,2022,15
9801,ITC46,2,IT,X1047,2023,16
9802,ITC46,2,IT,X1048,2019,29
9803,ITC46,2,IT,X1048,2020,37
9804,ITC46,2,IT,X1048,2021,37
9805,ITC46,2,IT,X1048,2022,29
9806,ITC46,2,IT,X1048,2023,31
9807,ITC46,2,PFPM,IT,2019,4
9808,ITC46,2,PFPM,IT,2020,5
9809,ITC46,2,PFPM,IT,2021,6
9810,ITC46,2,PFPM,IT,2022,5
9811,ITC46,2,PFPM,IT,2023,6
9812,ITC46,2,PFPM,X1033,2019,55
9813,ITC46,2,PFPM,X1033,2020,91
9814,ITC46,2,PFPM,X1033,2021,61
9815,ITC46,2,PFPM,X1033,2022,80
9816,ITC46,2,PFPM,X1033,2023,86
9817,ITC46,2,PFPM,X1048,2019,51
9818,ITC46,2,PFPM,X1048,2020,86
9819,ITC46,2,PFPM,X1048,2021,55
9820,ITC46,2,PFPM,X1048,2022,75
9821,ITC46,2,PFPM,X1048,2023,80
9822,ITC46,2,PSA,IT,2020,1
9823,ITC46,2,PSA,IT,2021,4
9824,ITC46,2,PSA,X1033,2019,2
9825,ITC46,2,PSA,X1033,2020,3
9826,ITC46,2,PSA,X1033,2021,4
9827,ITC46,2,PSA,X1033,2022,3
9828,ITC46,2,PSA,X1033,2023,2
9829,ITC46,2,PSA,X1045,2022,1
9830,ITC46,2,PSA,X1047,2019,2
9831,ITC46,2,PSA,X1047,2020,2
9832,ITC46,2,PSA,X1047,2022,1
9833,ITC46,2,PSA,X1047,2023,2
9834,ITC46,2,PSA,X1048,2022,1
9835,ITC46,2,TOTAL,IT,2019,5034
9836,ITC46,2,TOTAL,IT,2020,7629
9837,ITC46,2,TOTAL,IT,2021,5024
9838,ITC46,2,TOTAL,IT,2022,5859
9839,ITC46,2,TOTAL,IT,2023,5411
9840,ITC46,2,TOTAL,X1033,2019,5204
9841,ITC46,2,TOTAL,X1033,2020,7876
9842,ITC46,2,TOTAL,X1033,2021,5211
9843,ITC46,2,TOTAL,X1033,2022,6057
9844,ITC46,2,TOTAL,X1033,2023,5620
9845,ITC46,2,TOTAL,X1045,2019,58
9846,ITC46,2,TOTAL,X1045,2020,77
9847,ITC46,2,TOTAL,X1045,2021,59
9848,ITC46,2,TOTAL,X1045,2022,57
9849,ITC46,2,TOTAL,X1045,2023,55
9850,ITC46,2,TOTAL,X1046,2019,21
9851,ITC46,2,TOTAL,X1046,2020,26
9852,ITC46,2,TOTAL,X1046,2021,19
9853,ITC46,2,TOTAL,X1046,2022,19
9854,ITC46,2,TOTAL,X1046,2023,22
9855,ITC46,2,TOTAL,X1047,2019,11
9856,ITC46,2,TOTAL,X1047,2020,21
9857,ITC46,2,TOTAL,X1047,2021,16
9858,ITC46,2,TOTAL,X1047,2022,16
9859,ITC46,2,TOTAL,X1047,2023,18
9860,ITC46,2,TOTAL,X1048,2019,80
9861,ITC46,2,TOTAL,X1048,2020,123
9862,ITC46,2,TOTAL,X1048,2021,93
9863,ITC46,2,TOTAL,X1048,2022,106
9864,ITC46,2,TOTAL,X1048,2023,114
9865,ITC46,9,EUPFPM,IT,2019,1
9866,ITC46,9,EUPFPM,IT,2020,1
9867,ITC46,9,EUPFPM,IT,2021,1
9868,ITC46,9,EUPFPM,X1033,2019,27
9869,ITC46,9,EUPFPM,X1033,2020,26
9870,ITC46,9,EUPFPM,X1033,2021,27
9871,ITC46,9,EUPFPM,X1033,2022,27
9872,ITC46,9,EUPFPM,X1033,2023,35
9873,ITC46,9,EUPFPM,X1046,2019,26
9874,ITC46,9,EUPFPM,X1046,2020,25
9875,ITC46,9,EUPFPM,X1046,2021,22
9876,ITC46,9,EUPFPM,X1046,2022,26
9877,ITC46,9,EUPFPM,X1046,2023,31
9878,ITC46,9,EUPFPM,X1048,2021,4
9879,ITC46,9,EUPFPM,X1048,2022,1
9880,ITC46,9,EUPFPM,X1048,2023,4
9881,ITC46,9,EUPSA,IT,2021,1
9882,ITC46,9,EUPSA,IT,2022,1
9883,ITC46,9,EUPSA,X1033,2019,8
9884,ITC46,9,EUPSA,X1033,2020,16
9885,ITC46,9,EUPSA,X1033,2021,10
9886,ITC46,9,EUPSA,X1033,2022,15
9887,ITC46,9,EUPSA,X1033,2023,11
9888,ITC46,9,EUPSA,X1045,2019,7
9889,ITC46,9,EUPSA,X1045,2020,15
9890,ITC46,9,EUPSA,X1045,2021,6
9891,ITC46,9,EUPSA,X1045,2022,13
9892,ITC46,9,EUPSA,X1045,2023,11
9893,ITC46,9,EUPSA,X1048,2019,1
9894,ITC46,9,EUPSA,X1048,2020,1
9895,ITC46,9,EUPSA,X1048,2021,3
9896,ITC46,9,EUPSA,X1048,2022,1
9897,ITC46,9,IT,IT,2019,9843
9898,ITC46,9,IT,IT,2020,15724
9899,ITC46,9,IT,IT,2021,9872
9900,ITC46,9,IT,IT,2022,11250
9901,ITC46,9,IT,IT,2023,10346
9902,ITC46,9,IT,X1033,2019,10023
9903,ITC46,9,IT,X1033,2020,15976
9904,ITC46,9,IT,X1033,2021,10065
9905,ITC46,9,IT,X1033,2022,11440
9906,ITC46,9,IT,X1033,2023,10554
9907,ITC46,9,IT,X1045,2019,90
9908,ITC46,9,IT,X1045,2020,125
9909,ITC46,9,IT,X1045,2021,87
9910,ITC46,9,IT,X1045,2022,79
9911,ITC46,9,IT,X1045,2023,89
9912,ITC46,9,IT,X1046,2019,7
9913,ITC46,9,IT,X1046,2020,10
9914,ITC46,9,IT,X1046,2021,8
9915,ITC46,9,IT,X1046,2022,8
9916,ITC46,9,IT,X1046,2023,10
9917,ITC46,9,IT,X1047,2019,20
9918,ITC46,9,IT,X1047,2020,32
9919,ITC46,9,IT,X1047,2021,29
9920,ITC46,9,IT,X1047,2022,31
9921,ITC46,9,IT,X1047,2023,32
9922,ITC46,9,IT,X1048,2019,63
9923,ITC46,9,IT,X1048,2020,85
9924,ITC46,9,IT,X1048,2021,69
9925,ITC46,9,IT,X1048,2022,71
9926,ITC46,9,IT,X1048,2023,77
9927,ITC46,9,PFPM,IT,2019,10
9928,ITC46,9,PFPM,IT,2020,12
9929,ITC46,9,PFPM,IT,2021,9
9930,ITC46,9,PFPM,IT,2022,7
9931,ITC46,9,PFPM,IT,2023,16
9932,ITC46,9,PFPM,X1033,2019,120
9933,ITC46,9,PFPM,X1033,2020,191
9934,ITC46,9,PFPM,X1033,2021,153
9935,ITC46,9,PFPM,X1033,2022,155
9936,ITC46,9,PFPM,X1033,2023,194
9937,ITC46,9,PFPM,X1045,2023,1
9938,ITC46,9,PFPM,X1048,2019,110
9939,ITC46,9,PFPM,X1048,2020,179
9940,ITC46,9,PFPM,X1048,2021,144
9941,ITC46,9,PFPM,X1048,2022,148
9942,ITC46,9,PFPM,X1048,2023,177
9943,ITC46,9,PSA,IT,2019,2
9944,ITC46,9,PSA,IT,2020,4
9945,ITC46,9,PSA,IT,2021,5
9946,ITC46,9,PSA,X1033,2019,6
9947,ITC46,9,PSA,X1033,2020,6
9948,ITC46,9,PSA,X1033,2021,6
9949,ITC46,9,PSA,X1033,2022,5
9950,ITC46,9,PSA,X1033,2023,6
9951,ITC46,9,PSA,X1045,2022,1
9952,ITC46,9,PSA,X1045,2023,1
9953,ITC46,9,PSA,X1047,2019,4
9954,ITC46,9,PSA,X1047,2020,2
9955,ITC46,9,PSA,X1047,2021,1
9956,ITC46,9,PSA,X1047,2022,3
9957,ITC46,9,PSA,X1047,2023,5
9958,ITC46,9,PSA,X1048,2022,1
9959,ITC46,9,TOTAL,IT,2019,9856
9960,ITC46,9,TOTAL,IT,2020,15741
9961,ITC46,9,TOTAL,IT,2021,9888
9962,ITC46,9,TOTAL,IT,2022,11258
9963,ITC46,9,TOTAL,IT,2023,10362
9964,ITC46,9,TOTAL,X1033,2019,10184
9965,ITC46,9,TOTAL,X1033,2020,16215
9966,ITC46,9,TOTAL,X1033,2021,10261
9967,ITC46,9,TOTAL,X1033,2022,11642
9968,ITC46,9,TOTAL,X1033,2023,10800
9969,ITC46,9,TOTAL,X1045,2019,97
9970,ITC46,9,TOTAL,X1045,2020,140
9971,ITC46,9,TOTAL,X1045,2021,93
9972,ITC46,9,TOTAL,X1045,2022,93
9973,ITC46,9,TOTAL,X1045,2023,102
9974,ITC46,9,TOTAL,X1046,2019,33
9975,ITC46,9,TOTAL,X1046,2020,35
9976,ITC46,9,TOTAL,X1046,2021,30
9977,ITC46,9,TOTAL,X1046,2022,34
9978,ITC46,9,TOTAL,X1046,2023,41
9979,ITC46,9,TOTAL,X1047,2019,24
9980,ITC46,9,TOTAL,X1047,2020,34
9981,ITC46,9,TOTAL,X1047,2021,30
9982,ITC46,9,TOTAL,X1047,2022,34
9983,ITC46,9,TOTAL,X1047,2023,37
9984,ITC46,9,TOTAL,X1048,2019,174
9985,ITC46,9,TOTAL,X1048,2020,265
9986,ITC46,9,TOTAL,X1048,2021,220
9987,ITC46,9,TOTAL,X1048,2022,222
9988,ITC46,9,TOTAL,X1048,2023,258
9989,ITC47,1,EUPFPM,IT,2019,2
9990,ITC47,1,EUPFPM,IT,2022,1
9991,ITC47,1,EUPFPM,IT,2023,3
9992,ITC47,1,EUPFPM,X1033,2019,20
9993,ITC47,1,EUPFPM,X1033,2020,17
9994,ITC47,1,EUPFPM,X1033,2021,20
9995,ITC47,1,EUPFPM,X1033,2022,20
9996,ITC47,1,EUPFPM,X1033,2023,29
9997,ITC47,1,EUPFPM,X1046,2019,18
9998,ITC47,1,EUPFPM,X1046,2020,17
9999,ITC47,1,EUPFPM,X1046,2021,17
10000,ITC47,1,EUPFPM,X1046,2022,19
10001,ITC47,1,EUPFPM,X1046,2023,20
10002,ITC47,1,EUPFPM,X1048,2021,3
10003,ITC47,1,EUPFPM,X1048,2023,6
10004,ITC47,1,EUPSA,IT,2021,2
10005,ITC47,1,EUPSA,X1033,2019,6
10006,ITC47,1,EUPSA,X1033,2020,7
10007,ITC47,1,EUPSA,X1033,2021,10
10008,ITC47,1,EUPSA,X1033,2022,10
10009,ITC47,1,EUPSA,X1033,2023,9
10010,ITC47,1,EUPSA,X1045,2019,5
10011,ITC47,1,EUPSA,X1045,2020,7
10012,ITC47,1,EUPSA,X1045,2021,8
10013,ITC47,1,EUPSA,X1045,2022,9
10014,ITC47,1,EUPSA,X1045,2023,9
10015,ITC47,1,EUPSA,X1046,2019,1
10016,ITC47,1,EUPSA,X1048,2022,1
10017,ITC47,1,IT,IT,2019,5504
10018,ITC47,1,IT,IT,2020,7879
10019,ITC47,1,IT,IT,2021,6198
10020,ITC47,1,IT,IT,2022,5895
10021,ITC47,1,IT,IT,2023,5507
10022,ITC47,1,IT,X1033,2019,5587
10023,ITC47,1,IT,X1033,2020,7966
10024,ITC47,1,IT,X1033,2021,6295
10025,ITC47,1,IT,X1033,2022,5979
10026,ITC47,1,IT,X1033,2023,5614
10027,ITC47,1,IT,X1045,2019,19
10028,ITC47,1,IT,X1045,2020,19
10029,ITC47,1,IT,X1045,2021,15
10030,ITC47,1,IT,X1045,2022,18
10031,ITC47,1,IT,X1045,2023,17
10032,ITC47,1,IT,X1046,2019,2
10033,ITC47,1,IT,X1046,2020,1
10034,ITC47,1,IT,X1046,2021,2
10035,ITC47,1,IT,X1046,2022,1
10036,ITC47,1,IT,X1046,2023,4
10037,ITC47,1,IT,X1047,2019,10
10038,ITC47,1,IT,X1047,2020,8
10039,ITC47,1,IT,X1047,2021,7
10040,ITC47,1,IT,X1047,2022,5
10041,ITC47,1,IT,X1047,2023,10
10042,ITC47,1,IT,X1048,2019,52
10043,ITC47,1,IT,X1048,2020,59
10044,ITC47,1,IT,X1048,2021,72
10045,ITC47,1,IT,X1048,2022,60
10046,ITC47,1,IT,X1048,2023,76
10047,ITC47,1,PFPM,IT,2019,6
10048,ITC47,1,PFPM,IT,2020,6
10049,ITC47,1,PFPM,IT,2021,5
10050,ITC47,1,PFPM,IT,2022,7
10051,ITC47,1,PFPM,IT,2023,11
10052,ITC47,1,PFPM,X1033,2019,100
10053,ITC47,1,PFPM,X1033,2020,113
10054,ITC47,1,PFPM,X1033,2021,126
10055,ITC47,1,PFPM,X1033,2022,107
10056,ITC47,1,PFPM,X1033,2023,125
10057,ITC47,1,PFPM,X1045,2021,1
10058,ITC47,1,PFPM,X1048,2019,94
10059,ITC47,1,PFPM,X1048,2020,107
10060,ITC47,1,PFPM,X1048,2021,120
10061,ITC47,1,PFPM,X1048,2022,100
10062,ITC47,1,PFPM,X1048,2023,114
10063,ITC47,1,PSA,X1033,2019,2
10064,ITC47,1,PSA,X1033,2020,2
10065,ITC47,1,PSA,X1033,2022,1
10066,ITC47,1,PSA,X1047,2019,2
10067,ITC47,1,PSA,X1047,2020,2
10068,ITC47,1,PSA,X1047,2022,1
10069,ITC47,1,TOTAL,IT,2019,5512
10070,ITC47,1,TOTAL,IT,2020,7885
10071,ITC47,1,TOTAL,IT,2021,6205
10072,ITC47,1,TOTAL,IT,2022,5903
10073,ITC47,1,TOTAL,IT,2023,5521
10074,ITC47,1,TOTAL,X1033,2019,5715
10075,ITC47,1,TOTAL,X1033,2020,8105
10076,ITC47,1,TOTAL,X1033,2021,6451
10077,ITC47,1,TOTAL,X1033,2022,6117
10078,ITC47,1,TOTAL,X1033,2023,5777
10079,ITC47,1,TOTAL,X1045,2019,24
10080,ITC47,1,TOTAL,X1045,2020,26
10081,ITC47,1,TOTAL,X1045,2021,24
10082,ITC47,1,TOTAL,X1045,2022,27
10083,ITC47,1,TOTAL,X1045,2023,26
10084,ITC47,1,TOTAL,X1046,2019,21
10085,ITC47,1,TOTAL,X1046,2020,18
10086,ITC47,1,TOTAL,X1046,2021,19
10087,ITC47,1,TOTAL,X1046,2022,20
10088,ITC47,1,TOTAL,X1046,2023,24
10089,ITC47,1,TOTAL,X1047,2019,12
10090,ITC47,1,TOTAL,X1047,2020,10
10091,ITC47,1,TOTAL,X1047,2021,7
10092,ITC47,1,TOTAL,X1047,2022,6
10093,ITC47,1,TOTAL,X1047,2023,10
10094,ITC47,1,TOTAL,X1048,2019,146
10095,ITC47,1,TOTAL,X1048,2020,166
10096,ITC47,1,TOTAL,X1048,2021,195
10097,ITC47,1,TOTAL,X1048,2022,161
10098,ITC47,1,TOTAL,X1048,2023,196
10099,ITC47,2,EUPFPM,IT,2020,1
